# validation_accuracy,testing_accuracy,activation,structure,init_learning_rate,learning_type,regulizer,model
81.69257340241796,89.15801614763552,logistic,63-18-27,0.0005,adaptive,0.004,
81.69257340241796,91.46482122260669,logistic,63-18-27,0.0007,adaptive,0.05,
81.69257340241796,96.77047289504037,logistic,63-36-27,0.1,adaptive,0.04,
81.69257340241796,96.59746251441753,logistic,63-36-27,0.1,adaptive,0.05,
81.69257340241796,98.55824682814303,logistic,63-36-27,0.7,adaptive,0.005,
81.69257340241796,95.90542099192618,logistic,63-36-27,0.04,adaptive,0.01,
81.69257340241796,97.46251441753172,logistic,63-36-27,0.05,adaptive,0.004,
81.69257340241796,97.23183391003461,logistic,63-36-27,0.004,adaptive,0.005,
81.69257340241796,96.7128027681661,logistic,63-36-27,0.0004,adaptive,0.05,
81.69257340241796,100.0,logistic,63-51-39-27,0.4,adaptive,0.01,
81.69257340241796,99.01960784313727,logistic,63-51-39-27,0.5,adaptive,0.1,
81.69257340241796,90.65743944636678,logistic,63-51-39-27,0.5,adaptive,0.4,
81.69257340241796,98.73125720876585,logistic,63-51-39-27,0.04,adaptive,0.1,
81.69257340241796,99.65397923875432,logistic,63-51-39-27,0.04,adaptive,0.07,
81.69257340241796,99.30795847750865,logistic,63-51-39-27,0.05,adaptive,0.1,
81.69257340241796,91.11880046136102,logistic,63-51-39-27,0.07,adaptive,0.4,
81.69257340241796,90.19607843137256,logistic,63-51-39-27,0.004,adaptive,0.4,
81.69257340241796,89.33102652825836,logistic,63-51-39-27,0.005,adaptive,0.5,
81.69257340241796,99.7116493656286,logistic,63-51-39-27,0.0001,adaptive,0.04,
81.69257340241796,90.13840830449827,logistic,63-51-39-27,0.0004,adaptive,0.4,
81.69257340241796,99.88465974625143,logistic,63-51-39-27,0.0005,adaptive,0.01,
81.69257340241796,97.98154555940023,logistic,63-42-27-27,0.4,adaptive,0.1,
81.69257340241796,96.7128027681661,logistic,63-42-27-27,0.007,adaptive,0.07,
81.69257340241796,99.30795847750865,logistic,63-42-27-27,0.0001,adaptive,0.01,
81.69257340241796,89.2156862745098,relu,63-18-27,0.1,adaptive,0.01,
81.69257340241796,89.90772779700116,relu,63-18-27,0.7,adaptive,0.0005,
81.69257340241796,88.86966551326412,relu,63-18-27,0.04,adaptive,0.01,
81.69257340241796,88.1199538638985,relu,63-18-27,0.07,adaptive,0.1,
81.69257340241796,86.27450980392157,relu,63-18-27,0.004,adaptive,0.5,
81.69257340241796,89.04267589388697,relu,63-18-27,0.005,adaptive,0.0004,
81.69257340241796,89.96539792387543,relu,63-18-27,0.0005,adaptive,0.07,
81.69257340241796,90.25374855824683,relu,63-18-27,0.0007,adaptive,0.05,
81.69257340241796,93.77162629757785,relu,63-36-27,0.1,adaptive,0.1,
81.69257340241796,90.02306805074971,relu,63-36-27,0.1,adaptive,0.4,
81.69257340241796,89.33102652825836,relu,63-36-27,0.1,adaptive,0.7,
81.69257340241796,94.52133794694349,relu,63-36-27,0.5,adaptive,0.005,
81.69257340241796,95.32871972318338,relu,63-36-27,0.5,adaptive,0.007,
81.69257340241796,94.92502883506344,relu,63-36-27,0.7,adaptive,0.0001,
81.69257340241796,89.90772779700116,relu,63-36-27,0.01,adaptive,0.1,
81.69257340241796,95.15570934256056,relu,63-36-27,0.01,adaptive,0.05,
81.69257340241796,95.73241061130334,relu,63-36-27,0.04,adaptive,0.0005,
81.69257340241796,93.07958477508652,relu,63-36-27,0.07,adaptive,0.1,
81.69257340241796,90.59976931949251,relu,63-36-27,0.07,adaptive,0.4,
81.69257340241796,92.38754325259517,relu,63-36-27,0.07,adaptive,0.0004,
81.69257340241796,91.23414071510958,relu,63-36-27,0.005,adaptive,0.5,
81.69257340241796,92.44521337946944,relu,63-36-27,0.007,adaptive,0.004,
81.69257340241796,94.4636678200692,relu,63-36-27,0.0001,adaptive,0.01,
81.69257340241796,92.21453287197232,relu,63-36-27,0.0004,adaptive,0.005,
81.69257340241796,92.32987312572088,relu,63-36-27,0.0005,adaptive,0.1,
81.69257340241796,91.75317185697808,relu,63-36-27,0.0007,adaptive,0.1,
81.69257340241796,96.77047289504037,relu,63-36-27,0.0007,adaptive,0.01,
81.69257340241796,94.86735870818916,relu,63-36-27,0.0007,adaptive,0.007,
81.69257340241796,94.23298731257209,relu,63-51-39-27,0.4,adaptive,0.7,
81.69257340241796,93.82929642445214,relu,63-51-39-27,0.4,adaptive,0.07,
81.69257340241796,94.11764705882352,relu,63-51-39-27,0.5,adaptive,0.4,
81.69257340241796,97.80853517877739,relu,63-51-39-27,0.01,adaptive,0.7,
81.69257340241796,99.88465974625143,relu,63-51-39-27,0.01,adaptive,0.05,
81.69257340241796,96.94348327566321,relu,63-51-39-27,0.04,adaptive,0.5,
81.69257340241796,98.32756632064591,relu,63-51-39-27,0.04,adaptive,0.007,
81.69257340241796,93.13725490196079,relu,63-51-39-27,0.05,adaptive,0.7,
81.69257340241796,93.25259515570934,relu,63-51-39-27,0.07,adaptive,0.1,
81.69257340241796,94.63667820069203,relu,63-51-39-27,0.007,adaptive,0.7,
81.69257340241796,98.50057670126874,relu,63-51-39-27,0.007,adaptive,0.07,
81.69257340241796,95.32871972318338,relu,63-51-39-27,0.0005,adaptive,0.7,
81.69257340241796,95.32871972318338,relu,63-42-27-27,0.1,adaptive,0.7,
81.69257340241796,94.00230680507498,relu,63-42-27-27,0.1,adaptive,0.04,
81.69257340241796,99.07727797001154,relu,63-42-27-27,0.01,adaptive,0.04,
81.69257340241796,90.71510957324107,relu,63-42-27-27,0.04,adaptive,0.5,
81.69257340241796,91.52249134948097,relu,63-42-27-27,0.04,adaptive,0.04,
81.69257340241796,97.28950403690888,relu,63-42-27-27,0.07,adaptive,0.007,
81.69257340241796,94.11764705882352,relu,63-42-27-27,0.001,adaptive,0.1,
81.69257340241796,90.8881199538639,relu,63-42-27-27,0.007,adaptive,0.0001,
81.69257340241796,93.42560553633218,relu,63-42-27-27,0.0001,adaptive,0.7,
81.69257340241796,92.50288350634371,relu,63-42-27-27,0.0007,adaptive,0.5,
81.51986183074266,89.67704728950405,tanh,63-18-27,0.1,adaptive,0.4,
81.51986183074266,91.92618223760091,tanh,63-18-27,0.4,adaptive,0.05,
81.51986183074266,92.73356401384083,tanh,63-18-27,0.01,adaptive,0.1,
81.51986183074266,95.32871972318338,tanh,63-18-27,0.05,adaptive,0.01,
81.51986183074266,90.19607843137256,tanh,63-18-27,0.07,adaptive,0.4,
81.51986183074266,93.3679354094579,tanh,63-18-27,0.004,adaptive,0.004,
81.51986183074266,92.09919261822375,tanh,63-18-27,0.005,adaptive,0.1,
81.51986183074266,88.58131487889274,tanh,63-18-27,0.005,adaptive,0.7,
81.51986183074266,89.2156862745098,tanh,63-18-27,0.007,adaptive,0.5,
81.51986183074266,89.90772779700116,tanh,63-18-27,0.0001,adaptive,0.05,
81.51986183074266,94.98269896193771,tanh,63-18-27,0.0007,adaptive,0.04,
81.51986183074266,99.30795847750865,tanh,63-36-27,0.5,adaptive,0.1,
81.51986183074266,92.32987312572088,tanh,63-36-27,0.7,adaptive,0.7,
81.51986183074266,98.32756632064591,tanh,63-36-27,0.04,adaptive,0.07,
81.51986183074266,99.48096885813149,tanh,63-36-27,0.001,adaptive,0.04,
81.51986183074266,100.0,tanh,63-36-27,0.0007,adaptive,0.001,
81.51986183074266,99.88465974625143,tanh,63-51-39-27,0.7,adaptive,0.4,
81.51986183074266,100.0,tanh,63-51-39-27,0.7,adaptive,0.07,
81.51986183074266,100.0,tanh,63-51-39-27,0.01,adaptive,0.07,
81.51986183074266,100.0,tanh,63-51-39-27,0.04,adaptive,0.1,
81.51986183074266,100.0,tanh,63-51-39-27,0.04,adaptive,0.01,
81.51986183074266,99.94232987312573,tanh,63-51-39-27,0.04,adaptive,0.07,
81.51986183074266,100.0,tanh,63-51-39-27,0.05,adaptive,0.01,
81.51986183074266,100.0,tanh,63-51-39-27,0.07,adaptive,0.07,
81.51986183074266,100.0,tanh,63-51-39-27,0.004,adaptive,0.1,
81.51986183074266,100.0,tanh,63-51-39-27,0.004,adaptive,0.04,
81.51986183074266,100.0,tanh,63-51-39-27,0.004,adaptive,0.0004,
81.51986183074266,100.0,tanh,63-51-39-27,0.007,adaptive,0.1,
81.51986183074266,100.0,tanh,63-51-39-27,0.007,adaptive,0.05,
81.51986183074266,100.0,tanh,63-51-39-27,0.0001,adaptive,0.05,
81.51986183074266,99.88465974625143,tanh,63-51-39-27,0.0005,adaptive,0.4,
81.51986183074266,97.98154555940023,tanh,63-42-27-27,0.4,adaptive,0.7,
81.51986183074266,98.84659746251442,tanh,63-42-27-27,0.01,adaptive,0.5,
81.51986183074266,98.50057670126874,tanh,63-42-27-27,0.01,adaptive,0.0004,
81.51986183074266,99.07727797001154,tanh,63-42-27-27,0.05,adaptive,0.4,
81.51986183074266,99.36562860438293,tanh,63-42-27-27,0.001,adaptive,0.5,
81.51986183074266,99.59630911188005,tanh,63-42-27-27,0.004,adaptive,0.0001,
81.51986183074266,99.4232987312572,tanh,63-42-27-27,0.005,adaptive,0.4,
81.51986183074266,98.44290657439446,tanh,63-42-27-27,0.007,adaptive,0.7,
81.51986183074266,89.61937716262976,logistic,63-18-27,0.7,adaptive,0.1,
81.51986183074266,92.09919261822375,logistic,63-18-27,0.7,adaptive,0.04,
81.51986183074266,92.67589388696655,logistic,63-18-27,0.01,adaptive,0.01,
81.51986183074266,90.3690888119954,logistic,63-18-27,0.01,adaptive,0.007,
81.51986183074266,93.59861591695503,logistic,63-18-27,0.01,adaptive,0.0001,
81.51986183074266,90.02306805074971,logistic,63-18-27,0.04,adaptive,0.007,
81.51986183074266,90.3690888119954,logistic,63-18-27,0.07,adaptive,0.07,
81.51986183074266,90.54209919261822,logistic,63-18-27,0.005,adaptive,0.05,
81.51986183074266,87.5432525951557,logistic,63-18-27,0.005,adaptive,0.0005,
81.51986183074266,97.57785467128028,logistic,63-36-27,0.07,adaptive,0.01,
81.51986183074266,97.28950403690888,logistic,63-36-27,0.001,adaptive,0.01,
81.51986183074266,95.040369088812,logistic,63-36-27,0.004,adaptive,0.001,
81.51986183074266,99.59630911188005,logistic,63-51-39-27,0.5,adaptive,0.04,
81.51986183074266,99.19261822376009,logistic,63-51-39-27,0.5,adaptive,0.07,
81.51986183074266,88.58131487889274,logistic,63-51-39-27,0.04,adaptive,0.5,
81.51986183074266,91.00346020761245,logistic,63-51-39-27,0.001,adaptive,0.4,
81.51986183074266,100.0,logistic,63-51-39-27,0.005,adaptive,0.04,
81.51986183074266,90.83044982698962,logistic,63-51-39-27,0.0007,adaptive,0.4,
81.51986183074266,89.15801614763552,logistic,63-42-27-27,0.1,adaptive,0.4,
81.51986183074266,99.07727797001154,logistic,63-42-27-27,0.1,adaptive,0.04,
81.51986183074266,98.32756632064591,logistic,63-42-27-27,0.7,adaptive,0.0005,
81.51986183074266,98.96193771626297,logistic,63-42-27-27,0.01,adaptive,0.04,
81.51986183074266,96.42445213379469,logistic,63-42-27-27,0.05,adaptive,0.04,
81.51986183074266,98.6159169550173,logistic,63-42-27-27,0.07,adaptive,0.05,
81.51986183074266,89.67704728950405,logistic,63-42-27-27,0.0001,adaptive,0.4,
81.51986183074266,97.57785467128028,logistic,63-42-27-27,0.0004,adaptive,0.04,
81.51986183074266,89.67704728950405,relu,63-18-27,0.1,adaptive,0.004,
81.51986183074266,89.33102652825836,relu,63-18-27,0.4,adaptive,0.007,
81.51986183074266,91.17647058823529,relu,63-18-27,0.5,adaptive,0.0001,
81.51986183074266,86.7358708189158,relu,63-18-27,0.7,adaptive,0.5,
81.51986183074266,89.38869665513263,relu,63-18-27,0.7,adaptive,0.001,
81.51986183074266,89.04267589388697,relu,63-18-27,0.01,adaptive,0.007,
81.51986183074266,89.61937716262976,relu,63-18-27,0.04,adaptive,0.0001,
81.51986183074266,86.79354094579008,relu,63-18-27,0.001,adaptive,0.5,
81.51986183074266,88.86966551326412,relu,63-18-27,0.005,adaptive,0.01,
81.51986183074266,90.3690888119954,relu,63-18-27,0.007,adaptive,0.05,
81.51986183074266,88.35063437139561,relu,63-18-27,0.0001,adaptive,0.5,
81.51986183074266,89.10034602076125,relu,63-18-27,0.0001,adaptive,0.04,
81.51986183074266,90.13840830449827,relu,63-18-27,0.0005,adaptive,0.1,
81.51986183074266,87.3125720876586,relu,63-18-27,0.0005,adaptive,0.0001,
81.51986183074266,90.3114186851211,relu,63-36-27,0.4,adaptive,0.5,
81.51986183074266,92.21453287197232,relu,63-36-27,0.4,adaptive,0.01,
81.51986183074266,95.15570934256056,relu,63-36-27,0.4,adaptive,0.07,
81.51986183074266,93.77162629757785,relu,63-36-27,0.4,adaptive,0.007,
81.51986183074266,95.79008073817762,relu,63-36-27,0.5,adaptive,0.001,
81.51986183074266,90.13840830449827,relu,63-36-27,0.01,adaptive,0.7,
81.51986183074266,93.59861591695503,relu,63-36-27,0.01,adaptive,0.04,
81.51986183074266,90.19607843137256,relu,63-36-27,0.04,adaptive,0.7,
81.51986183074266,93.88696655132641,relu,63-36-27,0.04,adaptive,0.07,
81.51986183074266,93.07958477508652,relu,63-36-27,0.05,adaptive,0.001,
81.51986183074266,94.52133794694349,relu,63-36-27,0.05,adaptive,0.007,
81.51986183074266,92.15686274509804,relu,63-36-27,0.05,adaptive,0.0005,
81.51986183074266,92.50288350634371,relu,63-36-27,0.004,adaptive,0.04,
81.51986183074266,93.9446366782007,relu,63-36-27,0.005,adaptive,0.05,
81.51986183074266,95.8477508650519,relu,63-36-27,0.007,adaptive,0.0007,
81.51986183074266,93.54094579008074,relu,63-36-27,0.0001,adaptive,0.07,
81.51986183074266,93.54094579008074,relu,63-36-27,0.0005,adaptive,0.07,
81.51986183074266,97.98154555940023,relu,63-51-39-27,0.4,adaptive,0.5,
81.51986183074266,95.09803921568627,relu,63-51-39-27,0.7,adaptive,0.005,
81.51986183074266,95.67474048442907,relu,63-51-39-27,0.01,adaptive,0.1,
81.51986183074266,97.17416378316032,relu,63-51-39-27,0.05,adaptive,0.4,
81.51986183074266,95.09803921568627,relu,63-51-39-27,0.07,adaptive,0.5,
81.51986183074266,98.96193771626297,relu,63-51-39-27,0.07,adaptive,0.01,
81.51986183074266,98.26989619377161,relu,63-51-39-27,0.07,adaptive,0.05,
81.51986183074266,95.50173010380622,relu,63-51-39-27,0.004,adaptive,0.005,
81.51986183074266,98.38523644752019,relu,63-51-39-27,0.004,adaptive,0.0004,
81.51986183074266,98.26989619377161,relu,63-51-39-27,0.004,adaptive,0.0005,
81.51986183074266,95.32871972318338,relu,63-51-39-27,0.0001,adaptive,0.05,
81.51986183074266,96.77047289504037,relu,63-51-39-27,0.0001,adaptive,0.005,
81.51986183074266,95.040369088812,relu,63-51-39-27,0.0004,adaptive,0.7,
81.51986183074266,97.46251441753172,relu,63-51-39-27,0.0005,adaptive,0.004,
81.51986183074266,94.69434832756633,relu,63-51-39-27,0.0005,adaptive,0.0004,
81.51986183074266,99.88465974625143,relu,63-51-39-27,0.0007,adaptive,0.01,
81.51986183074266,97.46251441753172,relu,63-51-39-27,0.0007,adaptive,0.001,
81.51986183074266,93.13725490196079,relu,63-42-27-27,0.1,adaptive,0.005,
81.51986183074266,96.02076124567473,relu,63-42-27-27,0.1,adaptive,0.0004,
81.51986183074266,93.54094579008074,relu,63-42-27-27,0.4,adaptive,0.7,
81.51986183074266,91.6955017301038,relu,63-42-27-27,0.01,adaptive,0.4,
81.51986183074266,90.65743944636678,relu,63-42-27-27,0.07,adaptive,0.5,
81.51986183074266,92.21453287197232,relu,63-42-27-27,0.001,adaptive,0.7,
81.51986183074266,93.42560553633218,relu,63-42-27-27,0.001,adaptive,0.0001,
81.51986183074266,93.77162629757785,relu,63-42-27-27,0.005,adaptive,0.0001,
81.51986183074266,94.1753171856978,relu,63-42-27-27,0.007,adaptive,0.1,
81.51986183074266,92.2722029988466,relu,63-42-27-27,0.007,adaptive,0.0005,
81.51986183074266,89.44636678200692,relu,63-42-27-27,0.0001,adaptive,0.5,
81.51986183074266,93.6562860438293,relu,63-42-27-27,0.0001,adaptive,0.007,
81.51986183074266,93.9446366782007,relu,63-42-27-27,0.0001,adaptive,0.0004,
81.51986183074266,94.52133794694349,relu,63-42-27-27,0.0004,adaptive,0.7,
81.51986183074266,93.3679354094579,relu,63-42-27-27,0.0005,adaptive,0.5,
81.51986183074266,91.52249134948097,relu,63-42-27-27,0.0005,adaptive,0.7,
81.51986183074266,92.67589388696655,relu,63-42-27-27,0.0007,adaptive,0.7,
81.34715025906736,88.46597462514417,tanh,63-18-27,0.1,adaptive,0.7,
81.34715025906736,92.90657439446368,tanh,63-18-27,0.1,adaptive,0.04,
81.34715025906736,89.33102652825836,tanh,63-18-27,0.4,adaptive,0.7,
81.34715025906736,92.84890426758939,tanh,63-18-27,0.5,adaptive,0.07,
81.34715025906736,91.46482122260669,tanh,63-18-27,0.5,adaptive,0.0001,
81.34715025906736,88.63898500576701,tanh,63-18-27,0.7,adaptive,0.7,
81.34715025906736,92.90657439446368,tanh,63-18-27,0.7,adaptive,0.07,
81.34715025906736,94.23298731257209,tanh,63-18-27,0.01,adaptive,0.04,
81.34715025906736,95.67474048442907,tanh,63-18-27,0.01,adaptive,0.0007,
81.34715025906736,89.79238754325259,tanh,63-18-27,0.05,adaptive,0.5,
81.34715025906736,89.56170703575548,tanh,63-18-27,0.07,adaptive,0.5,
81.34715025906736,94.98269896193771,tanh,63-18-27,0.004,adaptive,0.0001,
81.34715025906736,91.63783160322953,tanh,63-18-27,0.007,adaptive,0.05,
81.34715025906736,93.31026528258363,tanh,63-18-27,0.007,adaptive,0.07,
81.34715025906736,92.67589388696655,tanh,63-18-27,0.0001,adaptive,0.04,
81.34715025906736,94.34832756632065,tanh,63-18-27,0.0004,adaptive,0.01,
81.34715025906736,93.48327566320646,tanh,63-18-27,0.0005,adaptive,0.05,
81.34715025906736,92.56055363321799,tanh,63-18-27,0.0007,adaptive,0.1,
81.34715025906736,98.78892733564014,tanh,63-36-27,0.4,adaptive,0.05,
81.34715025906736,98.84659746251442,tanh,63-36-27,0.4,adaptive,0.07,
81.34715025906736,99.82698961937716,tanh,63-36-27,0.5,adaptive,0.04,
81.34715025906736,99.13494809688581,tanh,63-36-27,0.7,adaptive,0.04,
81.34715025906736,99.7116493656286,tanh,63-36-27,0.001,adaptive,0.05,
81.34715025906736,99.25028835063438,tanh,63-36-27,0.0001,adaptive,0.1,
81.34715025906736,99.53863898500576,tanh,63-36-27,0.0007,adaptive,0.07,
81.34715025906736,100.0,tanh,63-51-39-27,0.4,adaptive,0.07,
81.34715025906736,100.0,tanh,63-51-39-27,0.5,adaptive,0.007,
81.34715025906736,100.0,tanh,63-51-39-27,0.001,adaptive,0.0001,
81.34715025906736,100.0,tanh,63-51-39-27,0.004,adaptive,0.007,
81.34715025906736,99.76931949250289,tanh,63-51-39-27,0.005,adaptive,0.5,
81.34715025906736,100.0,tanh,63-51-39-27,0.005,adaptive,0.07,
81.34715025906736,99.88465974625143,tanh,63-51-39-27,0.0004,adaptive,0.4,
81.34715025906736,99.82698961937716,tanh,63-51-39-27,0.0005,adaptive,0.5,
81.34715025906736,100.0,tanh,63-51-39-27,0.0007,adaptive,0.04,
81.34715025906736,100.0,tanh,63-51-39-27,0.0007,adaptive,0.004,
81.34715025906736,99.82698961937716,tanh,63-42-27-27,0.1,adaptive,0.07,
81.34715025906736,100.0,tanh,63-42-27-27,0.04,adaptive,0.05,
81.34715025906736,99.4232987312572,tanh,63-42-27-27,0.05,adaptive,0.1,
81.34715025906736,99.94232987312573,tanh,63-42-27-27,0.05,adaptive,0.05,
81.34715025906736,99.76931949250289,tanh,63-42-27-27,0.001,adaptive,0.007,
81.34715025906736,99.76931949250289,tanh,63-42-27-27,0.004,adaptive,0.01,
81.34715025906736,99.76931949250289,tanh,63-42-27-27,0.0004,adaptive,0.05,
81.34715025906736,100.0,tanh,63-42-27-27,0.0005,adaptive,0.07,
81.34715025906736,90.02306805074971,logistic,63-18-27,0.1,adaptive,0.1,
81.34715025906736,90.3690888119954,logistic,63-18-27,0.5,adaptive,0.05,
81.34715025906736,91.00346020761245,logistic,63-18-27,0.5,adaptive,0.0001,
81.34715025906736,91.58016147635524,logistic,63-18-27,0.04,adaptive,0.04,
81.34715025906736,91.00346020761245,logistic,63-18-27,0.04,adaptive,0.004,
81.34715025906736,89.79238754325259,logistic,63-18-27,0.07,adaptive,0.001,
81.34715025906736,89.33102652825836,logistic,63-18-27,0.07,adaptive,0.007,
81.34715025906736,88.92733564013841,logistic,63-18-27,0.004,adaptive,0.004,
81.34715025906736,91.46482122260669,logistic,63-18-27,0.007,adaptive,0.007,
81.34715025906736,90.25374855824683,logistic,63-18-27,0.0004,adaptive,0.07,
81.34715025906736,92.2722029988466,logistic,63-18-27,0.0005,adaptive,0.01,
81.34715025906736,98.84659746251442,logistic,63-36-27,0.4,adaptive,0.01,
81.34715025906736,96.7128027681661,logistic,63-36-27,0.5,adaptive,0.01,
81.34715025906736,95.79008073817762,logistic,63-36-27,0.001,adaptive,0.007,
81.34715025906736,96.82814302191464,logistic,63-36-27,0.004,adaptive,0.01,
81.34715025906736,97.46251441753172,logistic,63-36-27,0.004,adaptive,0.007,
81.34715025906736,90.59976931949251,logistic,63-51-39-27,0.1,adaptive,0.4,
81.34715025906736,99.88465974625143,logistic,63-51-39-27,0.4,adaptive,0.07,
81.34715025906736,100.0,logistic,63-51-39-27,0.7,adaptive,0.004,
81.34715025906736,90.65743944636678,logistic,63-51-39-27,0.01,adaptive,0.4,
81.34715025906736,88.52364475201846,logistic,63-51-39-27,0.01,adaptive,0.5,
81.34715025906736,99.94232987312573,logistic,63-51-39-27,0.004,adaptive,0.04,
81.34715025906736,90.59976931949251,logistic,63-51-39-27,0.007,adaptive,0.4,
81.34715025906736,99.19261822376009,logistic,63-51-39-27,0.0004,adaptive,0.04,
81.34715025906736,98.44290657439446,logistic,63-51-39-27,0.0004,adaptive,0.007,
81.34715025906736,90.08073817762399,logistic,63-42-27-27,0.5,adaptive,0.4,
81.34715025906736,99.13494809688581,logistic,63-42-27-27,0.7,adaptive,0.04,
81.34715025906736,98.9042675893887,logistic,63-42-27-27,0.01,adaptive,0.07,
81.34715025906736,97.86620530565168,logistic,63-42-27-27,0.05,adaptive,0.07,
81.34715025906736,94.98269896193771,logistic,63-42-27-27,0.004,adaptive,0.004,
81.34715025906736,88.92733564013841,logistic,63-42-27-27,0.007,adaptive,0.5,
81.34715025906736,87.13956170703575,relu,63-18-27,0.1,adaptive,0.04,
81.34715025906736,86.38985005767013,relu,63-18-27,0.7,adaptive,0.1,
81.34715025906736,88.92733564013841,relu,63-18-27,0.7,adaptive,0.05,
81.34715025906736,87.71626297577855,relu,63-18-27,0.01,adaptive,0.04,
81.34715025906736,88.58131487889274,relu,63-18-27,0.04,adaptive,0.001,
81.34715025906736,92.84890426758939,relu,63-18-27,0.001,adaptive,0.05,
81.34715025906736,88.1199538638985,relu,63-18-27,0.005,adaptive,0.4,
81.34715025906736,90.02306805074971,relu,63-18-27,0.005,adaptive,0.05,
81.34715025906736,87.0242214532872,relu,63-18-27,0.0001,adaptive,0.05,
81.34715025906736,87.71626297577855,relu,63-18-27,0.0005,adaptive,0.5,
81.34715025906736,87.48558246828144,relu,63-18-27,0.0005,adaptive,0.7,
81.34715025906736,86.38985005767013,relu,63-18-27,0.0007,adaptive,0.4,
81.34715025906736,88.9850057670127,relu,63-18-27,0.0007,adaptive,0.005,
81.34715025906736,95.73241061130334,relu,63-36-27,0.4,adaptive,0.0004,
81.34715025906736,94.29065743944636,relu,63-36-27,0.5,adaptive,0.0001,
81.34715025906736,92.21453287197232,relu,63-36-27,0.7,adaptive,0.1,
81.34715025906736,90.77277970011534,relu,63-36-27,0.7,adaptive,0.7,
81.34715025906736,97.00115340253748,relu,63-36-27,0.7,adaptive,0.01,
81.34715025906736,94.69434832756633,relu,63-36-27,0.01,adaptive,0.0004,
81.34715025906736,92.38754325259517,relu,63-36-27,0.04,adaptive,0.5,
81.34715025906736,90.8881199538639,relu,63-36-27,0.05,adaptive,0.7,
81.34715025906736,91.06113033448673,relu,63-36-27,0.05,adaptive,0.004,
81.34715025906736,95.27104959630911,relu,63-36-27,0.05,adaptive,0.0001,
81.34715025906736,92.04152249134948,relu,63-36-27,0.05,adaptive,0.0007,
81.34715025906736,91.75317185697808,relu,63-36-27,0.07,adaptive,0.01,
81.34715025906736,94.98269896193771,relu,63-36-27,0.07,adaptive,0.05,
81.34715025906736,88.46597462514417,relu,63-36-27,0.0001,adaptive,0.5,
81.34715025906736,92.56055363321799,relu,63-36-27,0.0004,adaptive,0.4,
81.34715025906736,94.40599769319492,relu,63-36-27,0.0005,adaptive,0.01,
81.34715025906736,91.29181084198386,relu,63-36-27,0.0005,adaptive,0.05,
81.34715025906736,91.11880046136102,relu,63-36-27,0.0005,adaptive,0.0001,
81.34715025906736,94.29065743944636,relu,63-36-27,0.0005,adaptive,0.0004,
81.34715025906736,95.21337946943483,relu,63-51-39-27,0.1,adaptive,0.7,
81.34715025906736,95.21337946943483,relu,63-51-39-27,0.1,adaptive,0.05,
81.34715025906736,97.46251441753172,relu,63-51-39-27,0.5,adaptive,0.007,
81.34715025906736,100.0,relu,63-51-39-27,0.5,adaptive,0.0005,
81.34715025906736,94.23298731257209,relu,63-51-39-27,0.7,adaptive,0.01,
81.34715025906736,93.77162629757785,relu,63-51-39-27,0.7,adaptive,0.0001,
81.34715025906736,96.53979238754326,relu,63-51-39-27,0.04,adaptive,0.004,
81.34715025906736,96.82814302191464,relu,63-51-39-27,0.001,adaptive,0.004,
81.34715025906736,95.09803921568627,relu,63-51-39-27,0.004,adaptive,0.0007,
81.34715025906736,97.92387543252595,relu,63-51-39-27,0.005,adaptive,0.7,
81.34715025906736,92.44521337946944,relu,63-51-39-27,0.005,adaptive,0.01,
81.34715025906736,95.96309111880046,relu,63-51-39-27,0.005,adaptive,0.04,
81.34715025906736,99.01960784313727,relu,63-51-39-27,0.005,adaptive,0.0005,
81.34715025906736,96.59746251441753,relu,63-51-39-27,0.0001,adaptive,0.1,
81.34715025906736,95.040369088812,relu,63-51-39-27,0.0004,adaptive,0.5,
81.34715025906736,98.67358708189158,relu,63-51-39-27,0.0004,adaptive,0.01,
81.34715025906736,99.25028835063438,relu,63-51-39-27,0.0004,adaptive,0.04,
81.34715025906736,97.57785467128028,relu,63-51-39-27,0.0007,adaptive,0.4,
81.34715025906736,92.61822376009228,relu,63-42-27-27,0.5,adaptive,0.5,
81.34715025906736,93.48327566320646,relu,63-42-27-27,0.5,adaptive,0.7,
81.34715025906736,91.17647058823529,relu,63-42-27-27,0.7,adaptive,0.0001,
81.34715025906736,91.34948096885813,relu,63-42-27-27,0.01,adaptive,0.5,
81.34715025906736,90.83044982698962,relu,63-42-27-27,0.01,adaptive,0.7,
81.34715025906736,91.23414071510958,relu,63-42-27-27,0.04,adaptive,0.4,
81.34715025906736,90.48442906574394,relu,63-42-27-27,0.05,adaptive,0.04,
81.34715025906736,91.17647058823529,relu,63-42-27-27,0.004,adaptive,0.005,
81.34715025906736,90.71510957324107,relu,63-42-27-27,0.0004,adaptive,0.001,
81.34715025906736,97.28950403690888,relu,63-42-27-27,0.0004,adaptive,0.007,
81.34715025906736,97.86620530565168,relu,63-42-27-27,0.0004,adaptive,0.0004,
81.34715025906736,90.71510957324107,relu,63-42-27-27,0.0005,adaptive,0.4,
81.34715025906736,95.09803921568627,relu,63-42-27-27,0.0007,adaptive,0.004,
81.34715025906736,92.73356401384083,relu,63-42-27-27,0.0007,adaptive,0.007,
81.17443868739205,93.54094579008074,tanh,63-18-27,0.1,adaptive,0.0004,
81.17443868739205,93.71395617070357,tanh,63-18-27,0.4,adaptive,0.04,
